image_name	condition	spearman_correlation_coefficient	separation_score	figure_panel
220211_5389_2096_c2_rep1_sor_dep_on_hemi_g2_zoom4_8-02-57.czi #1.tif_registered.tif	sororin_dep_g2_one_sister_labelled	0.638981638395048	0.649891	Fig2d
220211_5389_2096_c2_rep1_sor_dep_on_hemi_g2_zoom4_8-02-57.czi #2.tif_registered.tif	sororin_dep_g2_one_sister_labelled	0.646831420993634	0.629255	Fig2d
220211_5389_2096_c2_rep1_sor_dep_on_hemi_g2_zoom4_8-02-57.czi #3.tif_registered.tif	sororin_dep_g2_one_sister_labelled	0.738697062416244	0.387757	Fig2d
220211_5389_2096_c2_rep1_sor_dep_on_hemi_g2_zoom4_8-02-57.czi #4.tif_registered.tif	sororin_dep_g2_one_sister_labelled	0.636970852679463	0.655177	Fig2d
220211_5389_2096_c2_rep1_sor_dep_on_hemi_g2_zoom4_8-02-57.czi #5.tif_registered.tif	sororin_dep_g2_one_sister_labelled	0.650444717470327	0.619756	Fig2d
220211_5389_2096_c2_rep1_sor_dep_on_hemi_g2_zoom4_8-03-58.czi #1.tif_registered.tif	sororin_dep_g2_one_sister_labelled	0.681043163352102	0.539319	Fig2d
220211_5389_2096_c2_rep1_sor_dep_on_hemi_g2_zoom4_8-03-58.czi #2.tif_registered.tif	sororin_dep_g2_one_sister_labelled	0.693514650107567	0.506534	Fig2d
220211_5389_2096_c2_rep2sor_dep_on_hemi_g2_zoom4_8-01-49.tif_registered.tif	sororin_dep_g2_one_sister_labelled	0.66391183571593	0.584354	Fig2d
220211_5389_2096_c2_rep2sor_dep_on_hemi_g2_zoom4_8-02-48.tif_registered.tif	sororin_dep_g2_one_sister_labelled	0.63382700242753	0.663441	Fig2d
220211_5389_2096_c2_rep2sor_dep_on_hemi_g2_zoom4_8-02-50.czi #1.tif_registered.tif	sororin_dep_g2_one_sister_labelled	0.674021133909445	0.557778	Fig2d
220211_5389_2096_c2_rep2sor_dep_on_hemi_g2_zoom4_8-02-50.czi #2.tif_registered.tif	sororin_dep_g2_one_sister_labelled	0.634260433836442	0.662302	Fig2d
220211_5389_2096_c2_rep2sor_dep_on_hemi_g2_zoom4_8-04-51.czi #1.tif_registered.tif	sororin_dep_g2_one_sister_labelled	0.641496803415641	0.643279	Fig2d
220211_5389_2096_c2_rep2sor_dep_on_hemi_g2_zoom4_8-04-51.czi #2.tif_registered.tif	sororin_dep_g2_one_sister_labelled	0.680256607578549	0.541386	Fig2d
220211_5389_2096_c2_rep2sor_dep_on_hemi_g2_zoom4_8-04-51.czi #3.tif_registered.tif	sororin_dep_g2_one_sister_labelled	0.617111452195562	0.707383	Fig2d
220405_2096_sor dep_rep1_hemi_stain_scc1_cycb1_zoom4_8-01-136.czi #1.tif_registered.tif	sororin_dep_g2_one_sister_labelled	0.661523872580057	0.590631	Fig2d
220405_2096_sor dep_rep1_hemi_stain_scc1_cycb1_zoom4_8-01-136.czi #2.tif_registered.tif	sororin_dep_g2_one_sister_labelled	0.670300681774937	0.567559	Fig2d
220405_2096_sor dep_rep1_hemi_stain_scc1_cycb1_zoom4_8-01-136.czi #3.tif_registered.tif	sororin_dep_g2_one_sister_labelled	0.651791324682731	0.616216	Fig2d
220405_2096_sor dep_rep1_hemi_stain_scc1_cycb1_zoom4_8-01-136.czi #4.tif_registered.tif	sororin_dep_g2_one_sister_labelled	0.621412293825809	0.696077	Fig2d
220405_2096_sor dep_rep1_hemi_stain_scc1_cycb1_zoom4_8-01-136.czi #5.tif_registered.tif	sororin_dep_g2_one_sister_labelled	0.63418746264644	0.662494	Fig2d
220405_2096_sor dep_rep1_hemi_stain_scc1_cycb1_zoom4_8-02-137.tif_registered.tif	sororin_dep_g2_one_sister_labelled	0.586757528747893	0.787178	Fig2d
220405_2096_sor dep_rep2_hemi_stain_scc1_cycb1_zoom4_8-01-138.czi #1.tif_registered.tif	sororin_dep_g2_one_sister_labelled	0.643054193702656	0.639185	Fig2d
220405_2096_sor dep_rep2_hemi_stain_scc1_cycb1_zoom4_8-01-138.czi #3.tif_registered.tif	sororin_dep_g2_one_sister_labelled	0.629623035002598	0.674493	Fig2d
220405_2096_sor dep_rep2_hemi_stain_scc1_cycb1_zoom4_8-01-138.czi #4.tif_registered.tif	sororin_dep_g2_one_sister_labelled	0.73390844815407	0.400346	Fig2d
220405_2096_sor dep_rep2_hemi_stain_scc1_cycb1_zoom4_8-01-138.czi #5.tif_registered.tif	sororin_dep_g2_one_sister_labelled	0.630327170444259	0.672642	Fig2d
220405_2096_sor dep_rep2_hemi_stain_scc1_cycb1_zoom4_8-02-139.czi #1.tif_registered.tif	sororin_dep_g2_one_sister_labelled	0.559315597897774	0.859318	Fig2d
220405_2096_sor dep_rep2_hemi_stain_scc1_cycb1_zoom4_8-02-139.czi #2.tif_registered.tif	sororin_dep_g2_one_sister_labelled	0.629294749624844	0.675356	Fig2d
220211_5389_2096_c1_rep1_ctrl_hemi_g2_zoom4_8-03-28.tif_registered.tif	wapl-dtag_ctrl_g2_one_sister_labelled	0.679714550760212	0.542811	Fig2d
220211_5389_2096_c1_rep1_ctrl_hemi_g2_zoom4_8-04-29.czi #1.tif_registered.tif	wapl-dtag_ctrl_g2_one_sister_labelled	0.693166526059507	0.507449	Fig2d
220211_5389_2096_c1_rep1_ctrl_hemi_g2_zoom4_8-04-29.czi #2.tif_registered.tif	wapl-dtag_ctrl_g2_one_sister_labelled	0.677790738237799	0.547869	Fig2d
220211_5389_2096_c1_rep1_ctrl_hemi_g2_zoom4_8-05-30.czi #1.tif_registered.tif	wapl-dtag_ctrl_g2_one_sister_labelled	0.711587524661754	0.459023	Fig2d
220211_5389_2096_c1_rep1_ctrl_hemi_g2_zoom4_8-05-30.czi #2.tif_registered.tif	wapl-dtag_ctrl_g2_one_sister_labelled	0.716113971446241	0.447124	Fig2d
220211_5389_2096_c1_rep1_ctrl_hemi_g2_zoom4_8-05-30.czi #3.tif_registered.tif	wapl-dtag_ctrl_g2_one_sister_labelled	0.696867357496388	0.49772	Fig2d
220211_5389_2096_c1_rep1_ctrl_hemi_g2_zoom4_8-05-30.czi #4.tif_registered.tif	wapl-dtag_ctrl_g2_one_sister_labelled	0.646027778030844	0.631368	Fig2d
220211_5389_2096_c1_rep2_ctrl_hemi_g2_zoom4_8-02-24.tif_registered.tif	wapl-dtag_ctrl_g2_one_sister_labelled	0.670338863106246	0.567458	Fig2d
220211_5389_2096_c1_rep2_ctrl_hemi_g2_zoom4_8-02-26.tif_registered.tif	wapl-dtag_ctrl_g2_one_sister_labelled	0.682750621543228	0.53483	Fig2d
220211_5389_2096_c1_rep2_ctrl_hemi_g2_zoom4_8-04-25.tif_registered.tif	wapl-dtag_ctrl_g2_one_sister_labelled	0.705299864408754	0.475552	Fig2d
220211_5389_2096_c1_rep2_ctrl_hemi_g2_zoom4_8-04-27.czi #1.tif_registered.tif	wapl-dtag_ctrl_g2_one_sister_labelled	0.633338538691907	0.664725	Fig2d
220211_5389_2096_c1_rep2_ctrl_hemi_g2_zoom4_8-04-27.czi #2.tif_registered.tif	wapl-dtag_ctrl_g2_one_sister_labelled	0.71362441296538	0.453669	Fig2d
220211_5389_2096_c2_rep1_ctrl_hemi_g2_zoom4_8-01-20.tif_registered.tif	wapl-dtag_ctrl_g2_one_sister_labelled	0.608866391941012	0.729058	Fig2d
220211_5389_2096_c2_rep1_ctrl_hemi_g2_zoom4_8-02-21.czi #1.tif_registered.tif	wapl-dtag_ctrl_g2_one_sister_labelled	0.652296190349938	0.614889	Fig2d
220211_5389_2096_c2_rep1_ctrl_hemi_g2_zoom4_8-02-21.czi #2.tif_registered.tif	wapl-dtag_ctrl_g2_one_sister_labelled	0.714486039646387	0.451404	Fig2d
220211_5389_2096_c2_rep1_ctrl_hemi_g2_zoom4_8-02-21.czi #3.tif_registered.tif	wapl-dtag_ctrl_g2_one_sister_labelled	0.66850467603243	0.57228	Fig2d
220211_5389_2096_c2_rep1_ctrl_hemi_g2_zoom4_8-02-21.czi #4.tif_registered.tif	wapl-dtag_ctrl_g2_one_sister_labelled	0.684926151502336	0.529111	Fig2d
220211_5389_2096_c2_rep1_ctrl_hemi_g2_zoom4_8-03-22.czi #1.tif_registered.tif	wapl-dtag_ctrl_g2_one_sister_labelled	0.695923834993296	0.5002	Fig2d
220211_5389_2096_c2_rep1_ctrl_hemi_g2_zoom4_8-03-22.czi #2.tif_registered.tif	wapl-dtag_ctrl_g2_one_sister_labelled	0.687173908163148	0.523202	Fig2d
220211_5389_2096_c2_rep2_ctrl_hemi_g2_zoom4_8-06-17.tif_registered.tif	wapl-dtag_ctrl_g2_one_sister_labelled	0.723917255489778	0.426611	Fig2d
220211_5389_2096_c2_rep2_ctrl_hemi_g2_zoom4_8-08-18.czi #2.tif_registered.tif	wapl-dtag_ctrl_g2_one_sister_labelled	0.728123722643497	0.415553	Fig2d
220211_5389_2096_c2_rep2_ctrl_hemi_g2_zoom4_8-09-19.czi #1.tif_registered.tif	wapl-dtag_ctrl_g2_one_sister_labelled	0.714250282501542	0.452023	Fig2d
220211_5389_2096_c2_rep2_ctrl_hemi_g2_zoom4_8-09-19.czi #2.tif_registered.tif	wapl-dtag_ctrl_g2_one_sister_labelled	0.717338251689787	0.443906	Fig2d
220211_5389_2096_c2_rep2_ctrl_hemi_g2_zoom4_8-09-19.czi #3.tif_registered.tif	wapl-dtag_ctrl_g2_one_sister_labelled	0.669100818066267	0.570713	Fig2d
220211_5389_2096_c2_rep2_ctrl_hemi_g2_zoom4_8-09-19.czi #4.tif_registered.tif	wapl-dtag_ctrl_g2_one_sister_labelled	0.70253146586329	0.48283	Fig2d
220405_2096_ctrl_dep_rep1_hemi_stain_scc1_cycb1_zoom4_8-01-122-124.tif_registered.tif	wapl-dtag_ctrl_g2_one_sister_labelled	0.688317228662837	0.520197	Fig2d
220405_2096_ctrl_dep_rep1_hemi_stain_scc1_cycb1_zoom4_8-01-122-125.tif_registered.tif	wapl-dtag_ctrl_g2_one_sister_labelled	0.748029675188382	0.363224	Fig2d
220405_2096_ctrl_dep_rep1_hemi_stain_scc1_cycb1_zoom4_8-02-123.czi #1.tif_registered.tif	wapl-dtag_ctrl_g2_one_sister_labelled	0.716206787736904	0.44688	Fig2d
220405_2096_ctrl_dep_rep1_hemi_stain_scc1_cycb1_zoom4_8-02-123.czi #2.tif_registered.tif	wapl-dtag_ctrl_g2_one_sister_labelled	0.688874161595795	0.518732	Fig2d
220405_2096_ctrl_dep_rep1_hemi_stain_scc1_cycb1_zoom4_8-02-123.czi #3.tif_registered.tif	wapl-dtag_ctrl_g2_one_sister_labelled	0.651288909600512	0.617537	Fig2d
220405_2096_ctrl_dep_rep1_hemi_stain_scc1_cycb1_zoom4_8-02-123.czi #4.tif_registered.tif	wapl-dtag_ctrl_g2_one_sister_labelled	0.748679220545576	0.361516	Fig2d
220405_2096_ctrl_dep_rep2_hemi_stain_scc1_cycb1_zoom4_8-01-135.tif_registered.tif	wapl-dtag_ctrl_g2_one_sister_labelled	0.732956838091744	0.402847	Fig2d
220405_2096_ctrl_dep_rep2_hemi_stain_scc1_cycb1_zoom4_8-02-128-130.tif_registered.tif	wapl-dtag_ctrl_g2_one_sister_labelled	0.742089167046065	0.37884	Fig2d
220405_2096_ctrl_dep_rep2_hemi_stain_scc1_cycb1_zoom4_8-04-131.czi #1.tif_registered.tif	wapl-dtag_ctrl_g2_one_sister_labelled	0.726911717088879	0.418739	Fig2d
220405_2096_ctrl_dep_rep2_hemi_stain_scc1_cycb1_zoom4_8-04-131.czi #2.tif_registered.tif	wapl-dtag_ctrl_g2_one_sister_labelled	0.755423695750159	0.343786	Fig2d
220405_2096_ctrl_dep_rep2_hemi_stain_scc1_cycb1_zoom4_8-05-132-133.tif_registered.tif	wapl-dtag_ctrl_g2_one_sister_labelled	0.671962299972801	0.563191	Fig2d
