image_name	condition	spearman_correlation_coefficient	separation_score	figure_panel
220919_5618_2045_nipbl_dep_hemi_ro_15h_rel_cycb1_zoom4_8_rep1-161.czi #13.tif_registered.tif	nipbl_dep_g2_one_sister_labelled	0.823336664895395	0.165256	Fig1e, Fig EV4h
220919_5618_2045_nipbl_dep_hemi_ro_15h_rel_cycb1_zoom4_8_rep1-161.czi #14.tif_registered.tif	nipbl_dep_g2_one_sister_labelled	0.868883230612774	0.045523	Fig1e, Fig EV4h
220919_5618_2045_nipbl_dep_hemi_ro_15h_rel_cycb1_zoom4_8_rep1-161.czi #15.tif_registered.tif	nipbl_dep_g2_one_sister_labelled	0.867933042854914	0.04802	Fig1e, Fig EV4h
220202_5388_2056_smc4_dep_c1_rep1_hemi_zoom4_8-02-100.tif_registered.tif	smc4_dep_g2_one_sister_labelled	0.761267810240378	0.328423	Fig1e, Fig EV3h
220202_5388_2056_smc4_dep_c1_rep1_hemi_zoom4_8-03-101.tif_registered.tif	smc4_dep_g2_one_sister_labelled	0.715662134580249	0.448312	Fig1e, Fig EV3h
220202_5388_2056_smc4_dep_c1_rep1_hemi_zoom4_8-04-102.czi #1.tif_registered.tif	smc4_dep_g2_one_sister_labelled	0.781129814100996	0.27621	Fig1e, Fig EV3h
220202_5388_2056_smc4_dep_c1_rep1_hemi_zoom4_8-04-102.czi #2.tif_registered.tif	smc4_dep_g2_one_sister_labelled	0.68166744898251	0.537678	Fig1e, Fig EV3h
220202_5388_2056_smc4_dep_c1_rep1_hemi_zoom4_8-06-103.tif_registered.tif	smc4_dep_g2_one_sister_labelled	0.73684113600807	0.392636	Fig1e, Fig EV3h
220202_5388_2056_smc4_dep_c1_rep1_hemi_zoom4_8-09-105.tif_registered.tif	smc4_dep_g2_one_sister_labelled	0.73488254769184	0.397785	Fig1e, Fig EV3h
220202_5388_2056_smc4_dep_c1_rep1_hemi_zoom4_8-10-106.czi #1.tif_registered.tif	smc4_dep_g2_one_sister_labelled	0.747451973629479	0.364742	Fig1e, Fig EV3h
220202_5388_2056_smc4_dep_c1_rep1_hemi_zoom4_8-10-106.czi #2.tif_registered.tif	smc4_dep_g2_one_sister_labelled	0.710141393361767	0.462825	Fig1e, Fig EV3h
220202_5388_2056_smc4_dep_c1_rep2_hemi_zoom4_8-01-107.czi #1.tif_registered.tif	smc4_dep_g2_one_sister_labelled	0.700710507895598	0.487617	Fig1e, Fig EV3h
220202_5388_2056_smc4_dep_c1_rep2_hemi_zoom4_8-01-107.czi #2.tif_registered.tif	smc4_dep_g2_one_sister_labelled	0.741334373374812	0.380824	Fig1e, Fig EV3h
220202_5388_2056_smc4_dep_c1_rep2_hemi_zoom4_8-01-108.czi #1.tif_registered.tif	smc4_dep_g2_one_sister_labelled	0.786756992402406	0.261417	Fig1e, Fig EV3h
220202_5388_2056_smc4_dep_c1_rep2_hemi_zoom4_8-01-108.czi #2.tif_registered.tif	smc4_dep_g2_one_sister_labelled	0.746456939729077	0.367358	Fig1e, Fig EV3h
220202_5388_2056_smc4_dep_c1_rep2_hemi_zoom4_8-01-108.czi #3.tif_registered.tif	smc4_dep_g2_one_sister_labelled	0.780817892995251	0.27703	Fig1e, Fig EV3h
220202_5388_2056_smc4_dep_c1_rep2_hemi_zoom4_8-01-108.czi #4.tif_registered.tif	smc4_dep_g2_one_sister_labelled	0.726476976090888	0.419882	Fig1e, Fig EV3h
220202_5388_2056_smc4_dep_c1_rep2_hemi_zoom4_8-02-109.czi #1.tif_registered.tif	smc4_dep_g2_one_sister_labelled	0.745379699939593	0.37019	Fig1e, Fig EV3h
220202_5388_2056_smc4_dep_c1_rep2_hemi_zoom4_8-02-109.czi #2.tif_registered.tif	smc4_dep_g2_one_sister_labelled	0.697065948577776	0.497198	Fig1e, Fig EV3h
220202_5388_2056_smc4_dep_c1_rep2_hemi_zoom4_8-02-109.czi #3.tif_registered.tif	smc4_dep_g2_one_sister_labelled	0.745103695704398	0.370916	Fig1e, Fig EV3h
220202_5388_2056_smc4_dep_c2_rep1_hemi_zoom4_8-01-110.tif_registered.tif	smc4_dep_g2_one_sister_labelled	0.738314595424684	0.388763	Fig1e, Fig EV3h
220202_5388_2056_smc4_dep_c2_rep1_hemi_zoom4_8-03-111.tif_registered.tif	smc4_dep_g2_one_sister_labelled	0.731573074257788	0.406485	Fig1e, Fig EV3h
220202_5388_2056_smc4_dep_c2_rep1_hemi_zoom4_8-04-112.czi #1.tif_registered.tif	smc4_dep_g2_one_sister_labelled	0.737434040978834	0.391078	Fig1e, Fig EV3h
220202_5388_2056_smc4_dep_c2_rep1_hemi_zoom4_8-04-112.czi #2.tif_registered.tif	smc4_dep_g2_one_sister_labelled	0.755319084559792	0.344061	Fig1e, Fig EV3h
220202_5388_2056_smc4_dep_c2_rep1_hemi_zoom4_8-04-112.czi #3.tif_registered.tif	smc4_dep_g2_one_sister_labelled	0.729912610733713	0.41085	Fig1e, Fig EV3h
220202_5388_2056_smc4_dep_c2_rep1_hemi_zoom4_8-04-112.czi #4.tif_registered.tif	smc4_dep_g2_one_sister_labelled	0.755288220560892	0.344142	Fig1e, Fig EV3h
220202_5388_2056_smc4_dep_c2_rep1_hemi_zoom4_8-06-113.tif_registered.tif	smc4_dep_g2_one_sister_labelled	0.717924971317807	0.442363	Fig1e, Fig EV3h
220202_5388_2056_smc4_dep_c2_rep1_hemi_zoom4_8-07-114.czi #1.tif_registered.tif	smc4_dep_g2_one_sister_labelled	0.773210685108172	0.297028	Fig1e, Fig EV3h
220202_5388_2056_smc4_dep_c2_rep1_hemi_zoom4_8-07-114.czi #2.tif_registered.tif	smc4_dep_g2_one_sister_labelled	0.702084634453911	0.484005	Fig1e, Fig EV3h
220202_5388_2056_smc4_dep_c2_rep1_hemi_zoom4_8-09-115.tif_registered.tif	smc4_dep_g2_one_sister_labelled	0.741118805446434	0.381391	Fig1e, Fig EV3h
220202_5388_2056_smc4_dep_c2_rep2_hemi_zoom4_8-02-129.tif_registered.tif	smc4_dep_g2_one_sister_labelled	0.754406280365098	0.346461	Fig1e, Fig EV3h
220531_5517_2056_SMC4_dep_g2_15h_hemi_rep2-01-42.czi #2.tif_registered.tif	smc4_dep_g2_one_sister_labelled	0.765812915758567	0.316475	Fig1e, Fig EV3h
220531_5517_2056_SMC4_dep_g2_15h_hemi_rep2-01-42.czi #3.tif_registered.tif	smc4_dep_g2_one_sister_labelled	0.734833806454383	0.397913	Fig1e, Fig EV3h
220531_5517_2056_SMC4_dep_g2_15h_hemi_rep2-01-42.czi #6.tif_registered.tif	smc4_dep_g2_one_sister_labelled	0.80268691549579	0.21954	Fig1e, Fig EV3h
220531_5517_2056_SMC4_dep_g2_15h_hemi_rep2-01-42.czi #7.tif_registered.tif	smc4_dep_g2_one_sister_labelled	0.766434010726071	0.314842	Fig1e, Fig EV3h
220531_5517_2056_SMC4_dep_g2_15h_hemi_rep2-01-42.czi #8.tif_registered.tif	smc4_dep_g2_one_sister_labelled	0.76027602965371	0.33103	Fig1e, Fig EV3h
220531_5517_2056_SMC4_dep_g2_15h_hemi_rep2-02-43.czi #1.tif_registered.tif	smc4_dep_g2_one_sister_labelled	0.719266135755338	0.438838	Fig1e, Fig EV3h
220531_5517_2056_SMC4_dep_g2_15h_hemi_rep2-02-43.czi #2.tif_registered.tif	smc4_dep_g2_one_sister_labelled	0.767027193759057	0.313283	Fig1e, Fig EV3h
220531_5517_2056_SMC4_dep_g2_15h_hemi_rep2-02-43.czi #3.tif_registered.tif	smc4_dep_g2_one_sister_labelled	0.720001082058579	0.436906	Fig1e, Fig EV3h
220531_5517_2056_SMC4_dep_g2_15h_hemi_rep2-02-43.czi #4.tif_registered.tif	smc4_dep_g2_one_sister_labelled	0.778362438241063	0.283485	Fig1e, Fig EV3h
220531_5517_2056_SMC4_dep_g2_15h_hemi_rep2-02-43.czi #5.tif_registered.tif	smc4_dep_g2_one_sister_labelled	0.740144100326715	0.383953	Fig1e, Fig EV3h
220531_5517_2056_SMC4_dep_g2_15h_hemi_rep2-02-43.czi #6.tif_registered.tif	smc4_dep_g2_one_sister_labelled	0.762128756041854	0.32616	Fig1e, Fig EV3h
220531_5517_2056_SMC4_dep_g2_15h_hemi_rep2-02-43.czi #8.tif_registered.tif	smc4_dep_g2_one_sister_labelled	0.768575383352235	0.309213	Fig1e, Fig EV3h
220531_5517_2056_SMC4_dep_g2_15h_hemi_rep3-01-40.czi #1.tif_registered.tif	smc4_dep_g2_one_sister_labelled	0.79602543576915	0.237052	Fig1e, Fig EV3h
220531_5517_2056_SMC4_dep_g2_15h_hemi_rep3-01-40.czi #2.tif_registered.tif	smc4_dep_g2_one_sister_labelled	0.713133447982673	0.454959	Fig1e, Fig EV3h
220531_5517_2056_SMC4_dep_g2_15h_hemi_rep3-01-40.czi #3.tif_registered.tif	smc4_dep_g2_one_sister_labelled	0.736929454340227	0.392404	Fig1e, Fig EV3h
220531_5517_2056_SMC4_dep_g2_15h_hemi_rep3-01-40.czi #4.tif_registered.tif	smc4_dep_g2_one_sister_labelled	0.699795985025024	0.490021	Fig1e, Fig EV3h
220531_5517_2056_SMC4_dep_g2_15h_hemi_rep3-01-40.czi #6.tif_registered.tif	smc4_dep_g2_one_sister_labelled	0.731615145450977	0.406374	Fig1e, Fig EV3h
220531_5517_2056_SMC4_dep_g2_15h_hemi_rep3-01-40.czi #7.tif_registered.tif	smc4_dep_g2_one_sister_labelled	0.748083289513715	0.363083	Fig1e, Fig EV3h
220531_5517_2056_SMC4_dep_g2_15h_hemi_rep3-02-41.tif_registered.tif	smc4_dep_g2_one_sister_labelled	0.702433588717558	0.483087	Fig1e, Fig EV3h
220531_5517_2056_SMC4_dep_g2_15h_hemi_rep2-01-42.czi #1.tif_registered.tif	smc4_dep_g2_one_sister_labelled	0.765812915758567	0.316475	Fig1e, Fig EV3h
220531_5517_2056_SMC4_dep_g2_15h_hemi_rep2-02-43.czi #7.tif_registered.tif	smc4_dep_g2_one_sister_labelled	0.766956852435582	0.313468	Fig1e, Fig EV3h
220531_5517_2056_SMC4_dep_g2_15h_hemi_rep3-01-40.czi #5.tif_registered.tif	smc4_dep_g2_one_sister_labelled	0.731615145450977	0.406374	Fig1e, Fig EV3h
220207_5389_2045_nipbl_dep_c1_rep1_60min_stlc_hemi_zoom5-01-12.czi #1.tif_registered.tif	nipbl_dep_prometa_one_sister_labelled	0.451946836096866	1.14157	Fig1d, Fig EV4g
220207_5389_2045_nipbl_dep_c1_rep1_60min_stlc_hemi_zoom5-01-12.czi #2.tif_registered.tif	nipbl_dep_prometa_one_sister_labelled	0.459709616347825	1.121163	Fig1d, Fig EV4g
220207_5389_2045_nipbl_dep_c1_rep1_60min_stlc_hemi_zoom5-01-12.czi #3.tif_registered.tif	nipbl_dep_prometa_one_sister_labelled	0.584637137952327	0.792752	Fig1d, Fig EV4g
220207_5389_2045_nipbl_dep_c1_rep1_60min_stlc_hemi_zoom5-01-12.czi #4.tif_registered.tif	nipbl_dep_prometa_one_sister_labelled	0.4956902952206	1.026577	Fig1d, Fig EV4g
220207_5389_2045_nipbl_dep_c1_rep1_60min_stlc_hemi_zoom5-01-12.czi #5.tif_registered.tif	nipbl_dep_prometa_one_sister_labelled	0.504642401155437	1.003043	Fig1d, Fig EV4g
220207_5389_2045_nipbl_dep_c1_rep1_60min_stlc_hemi_zoom5-01-12.czi #6.tif_registered.tif	nipbl_dep_prometa_one_sister_labelled	0.540116406390884	0.909789	Fig1d, Fig EV4g
220207_5389_2045_nipbl_dep_c1_rep1_60min_stlc_hemi_zoom5-01-12.czi #7.tif_registered.tif	nipbl_dep_prometa_one_sister_labelled	0.520563312446993	0.96119	Fig1d, Fig EV4g
220207_5389_2045_nipbl_dep_c1_rep1_60min_stlc_hemi_zoom5-01-12.czi #8.tif_registered.tif	nipbl_dep_prometa_one_sister_labelled	0.473943334502488	1.083745	Fig1d, Fig EV4g
220207_5389_2045_nipbl_dep_c1_rep2_60min_stlc_hemi_zoom5-01-10.czi #1.tif_registered.tif	nipbl_dep_prometa_one_sister_labelled	0.536086657598625	0.920382	Fig1d, Fig EV4g
220207_5389_2045_nipbl_dep_c1_rep2_60min_stlc_hemi_zoom5-01-10.czi #2.tif_registered.tif	nipbl_dep_prometa_one_sister_labelled	0.484476224739385	1.056056	Fig1d, Fig EV4g
220207_5389_2045_nipbl_dep_c1_rep2_60min_stlc_hemi_zoom5-01-10.czi #3.tif_registered.tif	nipbl_dep_prometa_one_sister_labelled	0.46002940149967	1.120322	Fig1d, Fig EV4g
220207_5389_2045_nipbl_dep_c1_rep2_60min_stlc_hemi_zoom5-01-10.czi #4.tif_registered.tif	nipbl_dep_prometa_one_sister_labelled	0.486186933793321	1.051559	Fig1d, Fig EV4g
220207_5389_2045_nipbl_dep_c1_rep2_60min_stlc_hemi_zoom5-01-10.czi #5.tif_registered.tif	nipbl_dep_prometa_one_sister_labelled	0.501260544428389	1.011933	Fig1d, Fig EV4g
220207_5389_2045_nipbl_dep_c1_rep2_60min_stlc_hemi_zoom5-01-10.czi #7.tif_registered.tif	nipbl_dep_prometa_one_sister_labelled	0.538362746737418	0.914399	Fig1d, Fig EV4g
220207_5389_2045_nipbl_dep_c1_rep2_60min_stlc_hemi_zoom5-02-11.tif_registered.tif	nipbl_dep_prometa_one_sister_labelled	0.50238347047826	1.008981	Fig1d, Fig EV4g
220207_5389_2045_nipbl_dep_c2_rep1_60min_stlc_hemi_zoom5-01-09.czi #1.tif_registered.tif	nipbl_dep_prometa_one_sister_labelled	0.508928208291189	0.991777	Fig1d, Fig EV4g
220207_5389_2045_nipbl_dep_c2_rep1_60min_stlc_hemi_zoom5-01-09.czi #2.tif_registered.tif	nipbl_dep_prometa_one_sister_labelled	0.512299377070853	0.982914	Fig1d, Fig EV4g
220207_5389_2045_nipbl_dep_c2_rep1_60min_stlc_hemi_zoom5-01-09.czi #3.tif_registered.tif	nipbl_dep_prometa_one_sister_labelled	0.468314300808052	1.098543	Fig1d, Fig EV4g
220207_5389_2045_nipbl_dep_c2_rep1_60min_stlc_hemi_zoom5-01-09.czi #4.tif_registered.tif	nipbl_dep_prometa_one_sister_labelled	0.556724841389351	0.866128	Fig1d, Fig EV4g
220207_5389_2045_nipbl_dep_c2_rep1_60min_stlc_hemi_zoom5-01-09.czi #5.tif_registered.tif	nipbl_dep_prometa_one_sister_labelled	0.504630638086059	1.003074	Fig1d, Fig EV4g
220207_5389_2045_nipbl_dep_c2_rep1_60min_stlc_hemi_zoom5-01-09.czi #6.tif_registered.tif	nipbl_dep_prometa_one_sister_labelled	0.49063908336813	1.039855	Fig1d, Fig EV4g
220207_5389_2045_nipbl_dep_c2_rep1_60min_stlc_hemi_zoom5-01-09.czi #7.tif_registered.tif	nipbl_dep_prometa_one_sister_labelled	0.559954665189677	0.857638	Fig1d, Fig EV4g
220207_5389_2045_nipbl_dep_c2_rep1_60min_stlc_hemi_zoom5-01-09.czi #8.tif_registered.tif	nipbl_dep_prometa_one_sister_labelled	0.541013259968512	0.907431	Fig1d, Fig EV4g
220207_5389_2045_nipbl_dep_c2_rep2_60min_stlc_hemi_zoom5-01-07.czi #1.tif_registered.tif	nipbl_dep_prometa_one_sister_labelled	0.507876755678925	0.994541	Fig1d, Fig EV4g
220207_5389_2045_nipbl_dep_c2_rep2_60min_stlc_hemi_zoom5-01-07.czi #2.tif_registered.tif	nipbl_dep_prometa_one_sister_labelled	0.549079996542657	0.886225	Fig1d, Fig EV4g
220207_5389_2045_nipbl_dep_c2_rep2_60min_stlc_hemi_zoom5-01-07.czi #3.tif_registered.tif	nipbl_dep_prometa_one_sister_labelled	0.497494674869835	1.021833	Fig1d, Fig EV4g
220207_5389_2045_nipbl_dep_c2_rep2_60min_stlc_hemi_zoom5-01-07.czi #4.tif_registered.tif	nipbl_dep_prometa_one_sister_labelled	0.598565458192696	0.756137	Fig1d, Fig EV4g
220207_5389_2045_nipbl_dep_c2_rep2_60min_stlc_hemi_zoom5-02-08.czi #1.tif_registered.tif	nipbl_dep_prometa_one_sister_labelled	0.580609749507008	0.803339	Fig1d, Fig EV4g
220207_5389_2045_nipbl_dep_c2_rep2_60min_stlc_hemi_zoom5-02-08.czi #2.tif_registered.tif	nipbl_dep_prometa_one_sister_labelled	0.472631740192086	1.087193	Fig1d, Fig EV4g
220207_5389_2045_nipbl_dep_c2_rep2_60min_stlc_hemi_zoom5-02-08.czi #3.tif_registered.tif	nipbl_dep_prometa_one_sister_labelled	0.488385590445092	1.045779	Fig1d, Fig EV4g
220207_5389_2045_nipbl_dep_c2_rep2_60min_stlc_hemi_zoom5-02-08.czi #4.tif_registered.tif	nipbl_dep_prometa_one_sister_labelled	0.587095517995752	0.786289	Fig1d, Fig EV4g
220919_5618_2045_nipbl_dep_hemi_prometa_60min_stlc_cycb1_zoom5_rep1-06-33.czi #3.tif_registered.tif	nipbl_dep_prometa_one_sister_labelled	0.535436398826854	0.922091	Fig1d, Fig EV4g
220919_5618_2045_nipbl_dep_hemi_prometa_60min_stlc_cycb1_zoom5_rep1-06-33.czi #4.tif_registered.tif	nipbl_dep_prometa_one_sister_labelled	0.494402140360467	1.029963	Fig1d, Fig EV4g
220919_5618_2045_nipbl_dep_hemi_prometa_60min_stlc_cycb1_zoom5_rep1-06-33.czi #5.tif_registered.tif	nipbl_dep_prometa_one_sister_labelled	0.553953781430769	0.873413	Fig1d, Fig EV4g
220919_5618_2045_nipbl_dep_hemi_prometa_60min_stlc_cycb1_zoom5_rep1-08-34.czi #1.tif_registered.tif	nipbl_dep_prometa_one_sister_labelled	0.504897106140881	1.002374	Fig1d, Fig EV4g
220919_5618_2045_nipbl_dep_hemi_prometa_60min_stlc_cycb1_zoom5_rep1-08-34.czi #2.tif_registered.tif	nipbl_dep_prometa_one_sister_labelled	0.409640071666447	1.252786	Fig1d, Fig EV4g
220919_5618_2045_nipbl_dep_hemi_prometa_60min_stlc_cycb1_zoom5_rep1-08-34.czi #3.tif_registered.tif	nipbl_dep_prometa_one_sister_labelled	0.542326418612619	0.903979	Fig1d, Fig EV4g
220919_5618_2045_nipbl_dep_hemi_prometa_60min_stlc_cycb1_zoom5_rep1-08-34.czi #4.tif_registered.tif	nipbl_dep_prometa_one_sister_labelled	0.483099478866446	1.059675	Fig1d, Fig EV4g
220919_5618_2045_nipbl_dep_hemi_prometa_60min_stlc_cycb1_zoom5_rep2-02-35.czi #1.tif_registered.tif	nipbl_dep_prometa_one_sister_labelled	0.525628747034451	0.947874	Fig1d, Fig EV4g
220919_5618_2045_nipbl_dep_hemi_prometa_60min_stlc_cycb1_zoom5_rep2-02-35.czi #2.tif_registered.tif	nipbl_dep_prometa_one_sister_labelled	0.513084592148047	0.98085	Fig1d, Fig EV4g
220919_5618_2045_nipbl_dep_hemi_prometa_60min_stlc_cycb1_zoom5_rep2-02-35.czi #3.tif_registered.tif	nipbl_dep_prometa_one_sister_labelled	0.528204462081027	0.941103	Fig1d, Fig EV4g
220919_5618_2045_nipbl_dep_hemi_prometa_60min_stlc_cycb1_zoom5_rep2-02-35.czi #4.tif_registered.tif	nipbl_dep_prometa_one_sister_labelled	0.595223269543399	0.764923	Fig1d, Fig EV4g
220919_5618_2045_nipbl_dep_hemi_prometa_60min_stlc_cycb1_zoom5_rep2-04-36.czi #1.tif_registered.tif	nipbl_dep_prometa_one_sister_labelled	0.463207124121132	1.111969	Fig1d, Fig EV4g
220919_5618_2045_nipbl_dep_hemi_prometa_60min_stlc_cycb1_zoom5_rep2-04-36.czi #2.tif_registered.tif	nipbl_dep_prometa_one_sister_labelled	0.452487574132591	1.140148	Fig1d, Fig EV4g
220919_5618_2045_nipbl_dep_hemi_prometa_60min_stlc_cycb1_zoom5_rep2-04-36.czi #3.tif_registered.tif	nipbl_dep_prometa_one_sister_labelled	0.445755833930548	1.157845	Fig1d, Fig EV4g
220919_5618_2045_nipbl_dep_hemi_prometa_60min_stlc_cycb1_zoom5_rep2-04-36.czi #4.tif_registered.tif	nipbl_dep_prometa_one_sister_labelled	0.511625515099196	0.984686	Fig1d, Fig EV4g
220919_5618_2045_nipbl_dep_hemi_prometa_60min_stlc_cycb1_zoom5_rep2-04-36.czi #5.tif_registered.tif	nipbl_dep_prometa_one_sister_labelled	0.546515766479334	0.892966	Fig1d, Fig EV4g
220919_5618_2045_nipbl_dep_hemi_prometa_60min_stlc_cycb1_zoom5_rep2-04-36.czi #6.tif_registered.tif	nipbl_dep_prometa_one_sister_labelled	0.520263740948985	0.961978	Fig1d, Fig EV4g
5275_2056_smc4_depleted_hemi_prometa_30min_stlc_zoom5_rep1-111.czi #1.tif_registered.tif	smc4_dep_prometa_one_sister_labelled	0.812996151987526	0.192439	Fig1d, Fig EV3g
5275_2056_smc4_depleted_hemi_prometa_30min_stlc_zoom5_rep1-111.czi #2.tif_registered.tif	smc4_dep_prometa_one_sister_labelled	0.882401184671894	0.009986	Fig1d, Fig EV3g
5275_2056_smc4_depleted_hemi_prometa_30min_stlc_zoom5_rep1-111.czi #3.tif_registered.tif	smc4_dep_prometa_one_sister_labelled	0.810799205619123	0.198214	Fig1d, Fig EV3g
5275_2056_smc4_depleted_hemi_prometa_30min_stlc_zoom5_rep1-111.czi #4.tif_registered.tif	smc4_dep_prometa_one_sister_labelled	0.733485079219418	0.401459	Fig1d, Fig EV3g
5275_2056_smc4_depleted_hemi_prometa_30min_stlc_zoom5_rep1-20-112.czi #1.tif_registered.tif	smc4_dep_prometa_one_sister_labelled	0.720080564336855	0.436697	Fig1d, Fig EV3g
5275_2056_smc4_depleted_hemi_prometa_30min_stlc_zoom5_rep1-20-112.czi #2.tif_registered.tif	smc4_dep_prometa_one_sister_labelled	0.804052820127463	0.215949	Fig1d, Fig EV3g
5275_2056_smc4_depleted_hemi_prometa_30min_stlc_zoom5_rep1-20-112.czi #3.tif_registered.tif	smc4_dep_prometa_one_sister_labelled	0.762299844838046	0.32571	Fig1d, Fig EV3g
5275_2056_smc4_depleted_hemi_prometa_30min_stlc_zoom5_rep1-20-112.czi #4.tif_registered.tif	smc4_dep_prometa_one_sister_labelled	0.730447910260172	0.409443	Fig1d, Fig EV3g
5275_2056_smc4_depleted_hemi_prometa_30min_stlc_zoom5_rep1-30-114.tif_registered.tif	smc4_dep_prometa_one_sister_labelled	0.696100424919721	0.499736	Fig1d, Fig EV3g
5275_2056_smc4_depleted_hemi_prometa_30min_stlc_zoom5_rep1-33-115.czi #1.tif_registered.tif	smc4_dep_prometa_one_sister_labelled	0.725234977222031	0.423147	Fig1d, Fig EV3g
5275_2056_smc4_depleted_hemi_prometa_30min_stlc_zoom5_rep1-33-115.czi #2.tif_registered.tif	smc4_dep_prometa_one_sister_labelled	0.819285164441887	0.175907	Fig1d, Fig EV3g
5275_2056_smc4_depleted_hemi_prometa_30min_stlc_zoom5_rep1-33-115.czi #3.tif_registered.tif	smc4_dep_prometa_one_sister_labelled	0.780324111037205	0.278328	Fig1d, Fig EV3g
5275_2056_smc4_depleted_hemi_prometa_30min_stlc_zoom5_rep2-01-128.czi #1.tif_registered.tif	smc4_dep_prometa_one_sister_labelled	0.780998034726512	0.276556	Fig1d, Fig EV3g
5275_2056_smc4_depleted_hemi_prometa_30min_stlc_zoom5_rep2-01-128.czi #2.tif_registered.tif	smc4_dep_prometa_one_sister_labelled	0.73589462459576	0.395125	Fig1d, Fig EV3g
5275_2056_smc4_depleted_hemi_prometa_30min_stlc_zoom5_rep2-01-128.czi #3.tif_registered.tif	smc4_dep_prometa_one_sister_labelled	0.785174404291442	0.265577	Fig1d, Fig EV3g
5275_2056_smc4_depleted_hemi_prometa_30min_stlc_zoom5_rep2-01-128.czi #4.tif_registered.tif	smc4_dep_prometa_one_sister_labelled	0.795760616231432	0.237748	Fig1d, Fig EV3g
5275_2056_smc4_depleted_hemi_prometa_30min_stlc_zoom5_rep2-03-127.czi #1.tif_registered.tif	smc4_dep_prometa_one_sister_labelled	0.745278714060608	0.370456	Fig1d, Fig EV3g
5275_2056_smc4_depleted_hemi_prometa_30min_stlc_zoom5_rep2-03-127.czi #2.tif_registered.tif	smc4_dep_prometa_one_sister_labelled	0.78696187134042	0.260878	Fig1d, Fig EV3g
5275_2056_smc4_depleted_hemi_prometa_30min_stlc_zoom5_rep2-03-127.czi #3.tif_registered.tif	smc4_dep_prometa_one_sister_labelled	0.827139511410409	0.155259	Fig1d, Fig EV3g
5275_2056_smc4_depleted_hemi_prometa_30min_stlc_zoom5_rep2-03-127.czi #6.tif_registered.tif	smc4_dep_prometa_one_sister_labelled	0.746023360651051	0.368498	Fig1d, Fig EV3g
5275_2056_smc4_depleted_hemi_prometa_30min_stlc_zoom5_rep2-08-129.tif_registered.tif	smc4_dep_prometa_one_sister_labelled	0.743675949828034	0.374669	Fig1d, Fig EV3g
220124_5388_2056_c1_smc4_depleted_rep1_prometa_60min_15h_release_hemi_zoom5-02-83.tif_registered.tif	smc4_dep_prometa_one_sister_labelled	0.744445973130009	0.372645	Fig1d, Fig EV3g
220124_5388_2056_c1_smc4_depleted_rep1_prometa_60min_15h_release_hemi_zoom5-04-84.czi #1.tif_registered.tif	smc4_dep_prometa_one_sister_labelled	0.831770150963325	0.143086	Fig1d, Fig EV3g
220124_5388_2056_c1_smc4_depleted_rep1_prometa_60min_15h_release_hemi_zoom5-04-84.czi #3.tif_registered.tif	smc4_dep_prometa_one_sister_labelled	0.826431844821243	0.157119	Fig1d, Fig EV3g
220124_5388_2056_c1_smc4_depleted_rep1_prometa_60min_15h_release_hemi_zoom5-04-84.czi #4.tif_registered.tif	smc4_dep_prometa_one_sister_labelled	0.812508870495618	0.19372	Fig1d, Fig EV3g
220124_5388_2056_c1_smc4_depleted_rep1_prometa_60min_15h_release_hemi_zoom5-04-84.czi #5.tif_registered.tif	smc4_dep_prometa_one_sister_labelled	0.831677448705058	0.14333	Fig1d, Fig EV3g
220124_5388_2056_c1_smc4_depleted_rep1_prometa_60min_15h_release_hemi_zoom5-04-84.czi #6.tif_registered.tif	smc4_dep_prometa_one_sister_labelled	0.882935460436348	0.008582	Fig1d, Fig EV3g
220124_5388_2056_c1_smc4_depleted_rep1_prometa_60min_15h_release_hemi_zoom5-04-84.czi #7.tif_registered.tif	smc4_dep_prometa_one_sister_labelled	0.843368182507937	0.112597	Fig1d, Fig EV3g
220124_5388_2056_c1_smc4_depleted_rep1_prometa_60min_15h_release_hemi_zoom5-04-84.czi #8.tif_registered.tif	smc4_dep_prometa_one_sister_labelled	0.826491652367785	0.156962	Fig1d, Fig EV3g
220124_5388_2056_c1_smc4_depleted_rep1_prometa_60min_15h_release_hemi_zoom5-04-84.czi #9.tif_registered.tif	smc4_dep_prometa_one_sister_labelled	0.917664154068048	-0.08271	Fig1d, Fig EV3g
220124_5388_2056_c1_smc4_depleted_rep2_prometa_60min_15h_release_hemi_zoom5-02-85.czi #01.tif_registered.tif	smc4_dep_prometa_one_sister_labelled	0.76870900842463	0.308862	Fig1d, Fig EV3g
220124_5388_2056_c1_smc4_depleted_rep2_prometa_60min_15h_release_hemi_zoom5-02-85.czi #02.tif_registered.tif	smc4_dep_prometa_one_sister_labelled	0.815428585331661	0.186045	Fig1d, Fig EV3g
220124_5388_2056_c1_smc4_depleted_rep2_prometa_60min_15h_release_hemi_zoom5-02-85.czi #04.tif_registered.tif	smc4_dep_prometa_one_sister_labelled	0.78912808285195	0.255184	Fig1d, Fig EV3g
220124_5388_2056_c1_smc4_depleted_rep2_prometa_60min_15h_release_hemi_zoom5-02-85.czi #05.tif_registered.tif	smc4_dep_prometa_one_sister_labelled	0.800943826033867	0.224122	Fig1d, Fig EV3g
